fiber_type,import_export,category,sub_category,year,month,value
raw_synthetic,import,apparel,sweaters,2020,7,7122.57
raw_synthetic,import,apparel,sweaters,2020,8,12077.29
raw_synthetic,import,apparel,sweaters,2020,9,15882.19
raw_synthetic,import,apparel,sweaters,2020,10,17136.65
raw_synthetic,import,apparel,sweaters,2020,11,8767.70
raw_synthetic,import,apparel,sweaters,2020,12,4211.67
raw_synthetic,import,apparel,sweaters,2021,1,2797.49
raw_synthetic,import,apparel,sweaters,2021,2,1783.84
raw_synthetic,import,apparel,sweaters,2021,3,1253.71
raw_synthetic,import,apparel,sweaters,2021,4,991.98
raw_synthetic,import,apparel,sweaters,2021,5,2488.53
raw_synthetic,import,apparel,sweaters,2021,6,5867.23
raw_synthetic,import,apparel,sweaters,2021,7,9551.74
raw_synthetic,import,apparel,sweaters,2021,8,13407.74
raw_synthetic,import,apparel,sweaters,2021,9,17119.90
raw_synthetic,import,apparel,other apparel,2020,1,102051.35
raw_synthetic,import,apparel,other apparel,2020,2,85830.46
raw_synthetic,import,apparel,other apparel,2020,3,56673.26
raw_synthetic,import,apparel,other apparel,2020,4,67862.92
raw_synthetic,import,apparel,other apparel,2020,5,102704.94
raw_synthetic,import,apparel,other apparel,2020,6,175335.66
raw_synthetic,import,apparel,other apparel,2020,7,179282.14
raw_synthetic,import,apparel,other apparel,2020,8,190446.57
raw_synthetic,import,apparel,other apparel,2020,9,162581.41
raw_synthetic,import,apparel,other apparel,2020,10,154659.72
raw_synthetic,import,apparel,other apparel,2020,11,121507.07
raw_synthetic,import,apparel,other apparel,2020,12,115540.20
raw_synthetic,import,apparel,other apparel,2021,1,68271.38
raw_synthetic,import,apparel,other apparel,2021,2,65150.81
raw_synthetic,import,apparel,other apparel,2021,3,78890.35
raw_synthetic,import,apparel,other apparel,2021,4,63821.41
raw_synthetic,import,apparel,other apparel,2021,5,70148.92
raw_synthetic,import,apparel,other apparel,2021,6,82117.84
raw_synthetic,import,apparel,other apparel,2021,7,86985.09
raw_synthetic,import,apparel,other apparel,2021,8,101862.98
raw_synthetic,import,apparel,other apparel,2021,9,105858.98
raw_synthetic,import,headgear,headgear,2020,1,9536.07
raw_synthetic,import,headgear,headgear,2020,2,7920.37
raw_synthetic,import,headgear,headgear,2020,3,5656.83
raw_synthetic,import,headgear,headgear,2020,4,5721.25
raw_synthetic,import,headgear,headgear,2020,5,5247.61
raw_synthetic,import,headgear,headgear,2020,6,7759.49
raw_synthetic,import,headgear,headgear,2020,7,11357.10
raw_synthetic,import,headgear,headgear,2020,8,15254.06
raw_synthetic,import,headgear,headgear,2020,9,16857.26
raw_synthetic,import,headgear,headgear,2020,10,14253.12
raw_synthetic,import,headgear,headgear,2020,11,11209.89
raw_synthetic,import,headgear,headgear,2020,12,10687.51
raw_synthetic,import,headgear,headgear,2021,1,9182.89
raw_synthetic,import,headgear,headgear,2021,2,9323.39
raw_synthetic,import,headgear,headgear,2021,3,11617.06
raw_synthetic,import,headgear,headgear,2021,4,8906.73
raw_synthetic,import,headgear,headgear,2021,5,9992.26
raw_synthetic,import,headgear,headgear,2021,6,11279.13
raw_synthetic,import,headgear,headgear,2021,7,12591.97
raw_synthetic,import,headgear,headgear,2021,8,17120.13
raw_synthetic,import,headgear,headgear,2021,9,19044.33
raw_synthetic,import,home furnishings,blankets,2020,1,30945.05
raw_synthetic,import,home furnishings,blankets,2020,2,21440.38
raw_synthetic,import,home furnishings,blankets,2020,3,10731.45
raw_synthetic,import,home furnishings,blankets,2020,4,13993.92
raw_synthetic,import,home furnishings,blankets,2020,5,20419.14
raw_synthetic,import,home furnishings,blankets,2020,6,30556.12
raw_synthetic,import,home furnishings,blankets,2020,7,51185.66
raw_synthetic,import,home furnishings,blankets,2020,8,70835.77
raw_synthetic,import,home furnishings,blankets,2020,9,82883.93
raw_synthetic,import,home furnishings,blankets,2020,10,107831.63
raw_synthetic,import,home furnishings,blankets,2020,11,95638.18
raw_synthetic,import,home furnishings,blankets,2020,12,63204.13
raw_synthetic,import,home furnishings,blankets,2021,1,41719.91
raw_synthetic,import,home furnishings,blankets,2021,2,36696.30
raw_synthetic,import,home furnishings,blankets,2021,3,33605.67
raw_synthetic,import,home furnishings,blankets,2021,4,26283.24
raw_synthetic,import,home furnishings,blankets,2021,5,37133.79
raw_synthetic,import,home furnishings,blankets,2021,6,54525.72
raw_synthetic,import,home furnishings,blankets,2021,7,58604.34
raw_synthetic,import,home furnishings,blankets,2021,8,92895.87
raw_synthetic,import,home furnishings,blankets,2021,9,105783.92
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,1,32122.41
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,2,24491.13
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,3,19815.64
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,4,25435.35
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,5,24434.65
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,6,33424.51
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,7,41547.86
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,8,44121.48
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,9,39735.01
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,10,48193.63
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,11,48891.29
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2020,12,49984.75
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2021,1,42948.89
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2021,2,40681.78
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2021,3,43447.08
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2021,4,40988.95
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2021,5,48527.73
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2021,6,51407.97
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2021,7,49849.48
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2021,8,45952.24
raw_synthetic,import,home furnishings,bedsheets and pillowcases,2021,9,43785.75
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,1,9898.82
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,2,6367.33
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,3,4315.30
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,4,4485.78
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,5,2593.61
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,6,2791.20
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,7,4984.08
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,8,7262.73
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,9,6081.02
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,10,7098.45
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,11,4925.01
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2020,12,5294.05
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2021,1,4353.65
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2021,2,4602.11
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2021,3,4207.21
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2021,4,4645.78
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2021,5,4618.88
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2021,6,7395.74
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2021,7,7374.09
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2021,8,10018.70
raw_synthetic,import,home furnishings,"tablecloths, placemats, napkins",2021,9,9940.40
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,1,8545.00
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,2,7583.16
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,3,6771.80
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,4,7299.06
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,5,4392.80
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,6,5002.93
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,7,7230.52
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,8,8519.49
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,9,8543.65
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,10,9819.37
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,11,9100.49
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2020,12,9402.68
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2021,1,9577.69
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2021,2,9019.27
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2021,3,10505.34
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2021,4,10614.02
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2021,5,12121.64
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2021,6,9784.41
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2021,7,10210.35
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2021,8,10208.16
raw_synthetic,import,home furnishings,bathroom and kitchen toweling,2021,9,9507.87
raw_synthetic,import,home furnishings,curtains and drapes,2020,1,26506.92
raw_synthetic,import,home furnishings,curtains and drapes,2020,2,20079.78
raw_synthetic,import,home furnishings,curtains and drapes,2020,3,12905.47
raw_synthetic,import,home furnishings,curtains and drapes,2020,4,15669.10
raw_synthetic,import,home furnishings,curtains and drapes,2020,5,20823.07
raw_synthetic,import,home furnishings,curtains and drapes,2020,6,28311.29
raw_synthetic,import,home furnishings,curtains and drapes,2020,7,32115.99
raw_synthetic,import,home furnishings,curtains and drapes,2020,8,38863.99
raw_synthetic,import,home furnishings,curtains and drapes,2020,9,34572.63
raw_synthetic,import,home furnishings,curtains and drapes,2020,10,36182.77
raw_synthetic,import,home furnishings,curtains and drapes,2020,11,37138.81
raw_synthetic,import,home furnishings,curtains and drapes,2020,12,39590.49
raw_synthetic,import,home furnishings,curtains and drapes,2021,1,33315.57
raw_synthetic,import,home furnishings,curtains and drapes,2021,2,33180.58
raw_synthetic,import,home furnishings,curtains and drapes,2021,3,36845.64
raw_synthetic,import,home furnishings,curtains and drapes,2021,4,29156.63
raw_synthetic,import,home furnishings,curtains and drapes,2021,5,34695.98
raw_synthetic,import,home furnishings,curtains and drapes,2021,6,37090.39
raw_synthetic,import,home furnishings,curtains and drapes,2021,7,31807.28
raw_synthetic,import,home furnishings,curtains and drapes,2021,8,33737.87
raw_synthetic,import,home furnishings,curtains and drapes,2021,9,29222.77
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,1,32504.46
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,2,21931.92
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,3,12239.74
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,4,21781.18
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,5,27325.91
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,6,36405.12
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,7,48097.73
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,8,52407.54
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,9,51531.05
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,10,60010.02
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,11,56059.02
raw_synthetic,import,home furnishings,bedspreads and quilts,2020,12,55182.87
raw_synthetic,import,home furnishings,bedspreads and quilts,2021,1,43948.94
raw_synthetic,import,home furnishings,bedspreads and quilts,2021,2,43818.12
raw_synthetic,import,home furnishings,bedspreads and quilts,2021,3,39402.03
raw_synthetic,import,home furnishings,bedspreads and quilts,2021,4,44120.93
raw_synthetic,import,home furnishings,bedspreads and quilts,2021,5,45931.74
raw_synthetic,import,home furnishings,bedspreads and quilts,2021,6,49443.05
raw_synthetic,import,home furnishings,bedspreads and quilts,2021,7,45915.04
raw_synthetic,import,home furnishings,bedspreads and quilts,2021,8,52555.42
raw_synthetic,import,home furnishings,bedspreads and quilts,2021,9,51780.51
raw_synthetic,import,floor coverings,knotted,2020,1,489.18
raw_synthetic,import,floor coverings,knotted,2020,2,385.89
raw_synthetic,import,floor coverings,knotted,2020,3,358.60
raw_synthetic,import,floor coverings,knotted,2020,4,215.98
raw_synthetic,import,floor coverings,knotted,2020,5,231.76
raw_synthetic,import,floor coverings,knotted,2020,6,211.79
raw_synthetic,import,floor coverings,knotted,2020,7,234.99
raw_synthetic,import,floor coverings,knotted,2020,8,470.99
raw_synthetic,import,floor coverings,knotted,2020,9,338.86
raw_synthetic,import,floor coverings,knotted,2020,10,518.45
raw_synthetic,import,floor coverings,knotted,2020,11,611.37
raw_synthetic,import,floor coverings,knotted,2020,12,669.54
raw_synthetic,import,floor coverings,knotted,2021,1,725.16
raw_synthetic,import,floor coverings,knotted,2021,2,558.84
raw_synthetic,import,floor coverings,knotted,2021,3,852.05
raw_synthetic,import,floor coverings,knotted,2021,4,573.32
raw_synthetic,import,floor coverings,knotted,2021,5,890.81
raw_synthetic,import,floor coverings,knotted,2021,6,598.00
raw_synthetic,import,floor coverings,knotted,2021,7,709.31
raw_synthetic,import,floor coverings,knotted,2021,8,583.05
raw_synthetic,import,floor coverings,knotted,2021,9,191.04
raw_synthetic,import,floor coverings,woven,2020,1,15511.63
raw_synthetic,import,floor coverings,woven,2020,2,14998.07
raw_synthetic,import,floor coverings,woven,2020,3,14558.49
raw_synthetic,import,floor coverings,woven,2020,4,13645.04
raw_synthetic,import,floor coverings,woven,2020,5,8898.04
raw_synthetic,import,floor coverings,woven,2020,6,10179.69
raw_synthetic,import,floor coverings,woven,2020,7,15442.51
raw_synthetic,import,floor coverings,woven,2020,8,19235.20
raw_synthetic,import,floor coverings,woven,2020,9,18253.14
raw_synthetic,import,floor coverings,woven,2020,10,18851.24
raw_synthetic,import,floor coverings,woven,2020,11,19406.96
raw_synthetic,import,floor coverings,woven,2020,12,22026.62
raw_synthetic,import,floor coverings,woven,2021,1,26568.81
raw_synthetic,import,floor coverings,woven,2021,2,20302.88
raw_synthetic,import,floor coverings,woven,2021,3,24851.22
raw_synthetic,import,floor coverings,woven,2021,4,21024.25
raw_synthetic,import,floor coverings,woven,2021,5,22492.63
raw_synthetic,import,floor coverings,woven,2021,6,21713.92
raw_synthetic,import,floor coverings,woven,2021,7,22144.89
raw_synthetic,import,floor coverings,woven,2021,8,19375.26
raw_synthetic,import,floor coverings,woven,2021,9,19639.31
raw_synthetic,import,floor coverings,tufted,2020,1,21222.39
raw_synthetic,import,floor coverings,tufted,2020,2,19686.68
raw_synthetic,import,floor coverings,tufted,2020,3,17694.03
raw_synthetic,import,floor coverings,tufted,2020,4,18888.84
raw_synthetic,import,floor coverings,tufted,2020,5,15570.08
raw_synthetic,import,floor coverings,tufted,2020,6,19360.83
raw_synthetic,import,floor coverings,tufted,2020,7,23585.55
raw_synthetic,import,floor coverings,tufted,2020,8,26830.31
raw_synthetic,import,floor coverings,tufted,2020,9,26072.63
raw_synthetic,import,floor coverings,tufted,2020,10,27015.60
raw_synthetic,import,floor coverings,tufted,2020,11,26438.91
raw_synthetic,import,floor coverings,tufted,2020,12,26753.04
raw_synthetic,import,floor coverings,tufted,2021,1,30060.10
raw_synthetic,import,floor coverings,tufted,2021,2,24001.11
raw_synthetic,import,floor coverings,tufted,2021,3,29018.26
raw_synthetic,import,floor coverings,tufted,2021,4,26861.20
raw_synthetic,import,floor coverings,tufted,2021,5,30490.58
raw_synthetic,import,floor coverings,tufted,2021,6,30704.37
raw_synthetic,import,floor coverings,tufted,2021,7,33101.68
raw_synthetic,import,floor coverings,tufted,2021,8,31505.36
raw_synthetic,import,floor coverings,tufted,2021,9,29127.17
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,1,134.93
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,2,81.84
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,3,141.86
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,4,75.46
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,5,95.12
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,6,57.09
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,7,100.91
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,8,59.47
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,9,104.38
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,10,133.04
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,11,122.42
raw_synthetic,import,floor coverings,"felt, tile, etc.",2020,12,94.89
raw_synthetic,import,floor coverings,"felt, tile, etc.",2021,1,91.86
raw_synthetic,import,floor coverings,"felt, tile, etc.",2021,2,36.94
raw_synthetic,import,floor coverings,"felt, tile, etc.",2021,3,30.84
raw_synthetic,import,floor coverings,"felt, tile, etc.",2021,4,89.31
raw_synthetic,import,floor coverings,"felt, tile, etc.",2021,5,129.02
raw_synthetic,import,floor coverings,"felt, tile, etc.",2021,6,90.61
raw_synthetic,import,floor coverings,"felt, tile, etc.",2021,7,185.18
raw_synthetic,import,floor coverings,"felt, tile, etc.",2021,8,72.57
raw_synthetic,import,floor coverings,"felt, tile, etc.",2021,9,55.61
raw_synthetic,import,floor coverings,misc,2020,1,6485.02
raw_synthetic,import,floor coverings,misc,2020,2,4842.43
raw_synthetic,import,floor coverings,misc,2020,3,3826.76
raw_synthetic,import,floor coverings,misc,2020,4,4615.47
raw_synthetic,import,floor coverings,misc,2020,5,3721.23
raw_synthetic,import,floor coverings,misc,2020,6,5654.50
raw_synthetic,import,floor coverings,misc,2020,7,8154.07
raw_synthetic,import,floor coverings,misc,2020,8,9300.83
raw_synthetic,import,floor coverings,misc,2020,9,9597.21
raw_synthetic,import,floor coverings,misc,2020,10,9858.08
raw_synthetic,import,floor coverings,misc,2020,11,10325.15
raw_synthetic,import,floor coverings,misc,2020,12,10637.03
raw_synthetic,import,floor coverings,misc,2021,1,8932.79
raw_synthetic,import,floor coverings,misc,2021,2,8924.87
raw_synthetic,import,floor coverings,misc,2021,3,10327.57
raw_synthetic,import,floor coverings,misc,2021,4,8558.89
raw_synthetic,import,floor coverings,misc,2021,5,8563.27
raw_synthetic,import,floor coverings,misc,2021,6,9518.44
raw_synthetic,import,floor coverings,misc,2021,7,9044.58
raw_synthetic,import,floor coverings,misc,2021,8,8788.71
raw_synthetic,import,floor coverings,misc,2021,9,7874.72
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,1,40894.42
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,2,40854.97
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,3,36884.85
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,4,14093.70
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,5,17116.92
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,6,22935.19
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,7,32432.70
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,8,33041.40
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,9,37672.03
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,10,42350.74
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,11,35921.40
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2020,12,34175.06
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,1,36088.55
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,2,36214.51
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,3,44186.91
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,4,42167.60
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,5,42414.43
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,6,43164.97
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,7,39973.36
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,8,42132.05
raw_synthetic,export,"yarn, fabric, thread","yarn, thread, cordage, rope",2021,9,44605.73
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,1,7976.85
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,2,8623.42
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,3,8748.59
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,4,4022.87
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,5,5108.06
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,6,8395.68
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,7,7927.75
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,8,8414.88
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,9,9295.02
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,10,8296.51
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,11,7381.15
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2020,12,6802.28
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2021,1,7251.90
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2021,2,6943.58
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2021,3,9408.22
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2021,4,8126.49
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2021,5,8463.59
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2021,6,8076.94
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2021,7,8416.86
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2021,8,8091.39
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric,2021,9,8343.39
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,1,3490.09
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,2,3696.50
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,3,3347.80
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,4,1717.16
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,5,1894.87
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,6,3180.28
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,7,3140.47
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,8,3229.32
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,9,3407.34
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,10,3563.32
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,11,3306.25
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2020,12,2860.59
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2021,1,2932.57
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2021,2,3372.88
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2021,3,4028.35
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2021,4,3591.28
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2021,5,3587.52
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2021,6,3738.43
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2021,7,3708.10
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2021,8,3958.00
raw_synthetic,export,"yarn, fabric, thread",broad woven fabric blends,2021,9,2806.69
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,1,6810.83
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,2,8470.77
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,3,8988.08
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,4,3390.14
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,5,3691.65
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,6,6122.11
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,7,7276.89
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,8,7047.12
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,9,6835.65
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,10,8561.05
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,11,7798.58
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2020,12,7530.09
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2021,1,7519.87
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2021,2,7470.62
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2021,3,8935.74
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2021,4,8418.58
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2021,5,8832.92
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2021,6,8374.63
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2021,7,7840.30
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2021,8,8991.05
raw_synthetic,export,"yarn, fabric, thread",knit fabric,2021,9,9058.32
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,1,32611.92
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,2,33365.32
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,3,35604.62
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,4,30671.73
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,5,31664.99
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,6,33981.02
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,7,34226.39
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,8,33687.84
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,9,34669.73
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,10,40952.95
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,11,34518.87
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2020,12,33755.51
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,1,34377.68
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,2,35290.18
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,3,38280.33
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,4,35183.37
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,5,35518.52
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,6,33866.94
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,7,35125.69
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,8,36041.64
raw_synthetic,export,"yarn, fabric, thread","narrow, industrial, and misc fabric",2021,9,34275.82
raw_synthetic,export,apparel,tops,2020,1,4643.26
raw_synthetic,export,apparel,tops,2020,2,4526.38
raw_synthetic,export,apparel,tops,2020,3,4081.84
